word,tasa_freq
outlying,0
outnumbered,0
outpost,0
output,0
outputs,0
outrage,0
outraged,1
outrageous,0
outright,0
outset,0
outside,816
outsider,0
outsiders,2
outskirts,0
outstanding,0
outstretched,2
outward,2
oval,3
ovaries,0
ovary,0
oven,45
ovens,2
over,4574
over-the-counter,0
overall,1
overalls,13
overboard,4
overcame,0
overcast,0
overcoat,6
overcome,12
overcoming,0
overcrowded,0
overflow,1
overflowed,0
overflowing,0
overgrown,3
overhanging,0
overhead,40
overheard,1
overjoyed,4
overland,0
overlap,0
overlapping,0
overload,0
overloaded,0
overlook,0
overlooked,2
overlooking,1
overly,0
overnight,20
overrun,0
overseas,0
oversee,0
overseer,2
oversized,2
overt,0
overtake,1
overthrow,0
overthrown,0
overtime,1
overtones,0
overtook,0
overturned,3
overview,0
overweight,0
overwhelmed,0
overwhelming,0
overwhelmingly,0
overworked,0
ovum,0
ow,11
owe,15
owed,3
owen,26
owens,4
owes,1
owing,0
owl,242
owl's,8
owls,41
own,1194
owned,59
owner,65
owner's,0
owners,19
ownership,0
owning,4
owns,15
ox,56
oxen,10
oxford,0
oxidation,0
oxide,0
oxides,0
oxidized,0
oxygen,45
oyster,4
oysters,8
oz,37
ozone,0
p,8
pa,194
pa's,6
pablo,80
pace,14
paced,5
paces,2
pacific,24
pacing,2
pack,131
package,99
packaged,0
packages,25
packaging,0
packed,86
packet,4
packets,0
packing,21
packs,4
pact,0
pad,55
padded,4
padding,1
paddington,8
paddle,8
paddled,5
paddles,3
paddling,3
paddy,0
pads,4
pagan,0
page,316
pages,88
paid,149
pail,78
pails,9
pain,140
pained,1
painful,7
painfully,4
pains,6
painstaking,0
paint,345
paintbrush,5
painted,165
painter,19
painters,3
painting,83
paintings,17
paints,37
pair,119
paired,0
pairs,34
pajamas,10
pakistan,0
pal,22
palace,70
palaces,0
pale,73
paleontologists,0
palestine,0
palm,57
palmer,2
palms,9
pals,20
palsy,0
pam,324
pamphlet,0
pamphlets,0
pan,159
panama,3
pancake,52
pancakes,47
pancreas,0
panda,22
pane,13
panel,5
panels,1
panes,3
panic,23
pans,44
panted,12
panther,2
panting,17
pantomime,1
pantry,2
pants,110
pao,1
pap,6
papa,222
papa's,10
paper,890
papers,128
papyrus,1
parachute,17
parachutes,0
parade,110
paraded,1
parades,1
paradise,1
paradox,0
paragraph,62
paragraphs,12
parallax,0
parallel,2
parallels,0
paralysis,0
paralyzed,5
paramount,0
parasite,0
parasites,0
parcel,2
parcels,0
parched,1
parchment,0
pardon,11
parent,16
parental,0
parentheses,0
parenthood,0
parents,378
parents',12
paris,31
parish,0
park,461
parked,46
parker,29
parking,43
parks,56
parliament,0
parliamentary,0
parlor,18
parochial,0
parrot,55
parrots,3
parson,2
parsons,0
part,1050
part-time,2
parted,15
parthenon,0
partial,0
partially,0
participant,0
participants,0
participate,0
participated,0
participating,0
participation,0
participle,0
particle,0
particles,7
particular,23
particularly,8
particulars,0
parties,28
parting,1
partisan,0
partition,0
partitions,0
partly,21
partner,42
partner's,0
partners,6
partnership,0
partnerships,0
partridge,2
parts,381
party,425
party's,1
pascal,3
pass,205
passage,12
passages,1
passageway,2
passageways,2
passed,384
passenger,9
passengers,31
passes,35
passing,66
passion,6
passionate,0
passions,0
passive,0
passover,0
passport,0
past,452
paste,35
pasted,5
pasteur,0
pastime,0
pastimes,0
pastor,0
pastoral,0
pastry,3
pasture,51
pastures,3
pat,365
pat's,21
patch,74
patched,1
patches,12
patchwork,2
patent,0
patents,0
path,274
pathetic,0
pathogens,0
paths,26
pathway,0
pathways,0
patience,9
patient,28
patient's,0
patiently,9
patients,6
patio,2
patricia,7
patrick,59
patriot,2
patriotic,1
patriotism,0
patriots,0
patrol,12
patrolman,0
patrols,1
patron,0
patronage,0
patrons,0
patsy,11
patted,52
pattern,19
patterned,0
patterns,7
patterson,8
patting,8
patty,29
paul,265
paul's,25
paula,14
pause,18
paused,59
pauses,0
pausing,5
paved,7
pavement,6
pavements,0
paw,84
paws,72
pay,393
payable,0
paying,26
payment,5
payments,1
payroll,0
pays,12
pea,31
peace,54
peaceful,35
peacefully,4
peacetime,0
peach,30
peaches,11
peacock,0
peak,34
peaked,0
peaks,9
peanut,55
peanuts,43
pear,3
pearl,20
pearls,9
pears,4
peary,11
peas,39
peasant,5
peasants,1
peat,0
pebble,10
pebbles,26
peck,7
pecked,7
pecking,3
pecos,8
peculiar,5
peculiarities,0
peculiarly,0
pedal,11
pedaled,5
pedaling,2
pedals,6
peddler,2
peddlers,0
pedestrian,0
pedestrians,0
pedro,143
peek,64
peeked,30
peel,10
peeled,7
peeling,7
peep,7
peeped,3
peeping,0
peer,2
peered,29
peering,9
peers,0
peg,67
peggy,75
pegs,1
peking,1
pele,7
pelican,1
pelicans,1
pellets,0
pelts,2
pelvis,0
pen,153
penalties,0
penalty,0
pencil,94
pencils,20
pendleton,7
pendulum,0
penelope,9
penetrate,0
penetrated,0
penetrates,0
penetrating,0
penetration,0
penguin,2
penguins,1
penicillin,0
peninsula,1
penis,0
penn,1
pennant,0
penned,2
pennies,67
pennsylvania,7
penny,221
pens,22
pension,0
people,5365
people's,38
peoples,4
pep,5
pepper,32
peppers,6
per,41
perceive,0
perceived,0
perceives,0
perceiving,0
percent,6
percentage,0
percentages,0
perception,0
perceptions,0
perceptive,0
perceptual,0
perch,10
perched,11
percussion,0
percy,5
perennial,0
perez,1
perfect,66
perfected,0
perfection,0
perfectly,33
perform,10
performance,4
performances,0
performed,3
performer,0
performers,1
performing,3
performs,0
perfume,7
perfumes,0
perhaps,271
pericles,0
peril,0
perilous,0
perils,0
period,36
periodic,0
periodical,0
periodically,0
periodicals,0
periods,4
peripheral,0
periscope,0
perish,0
perishable,0
perished,0
perkins,3
permanent,3
permanently,1
permissible,0
permission,23
permit,5
permits,0
permitted,3
permitting,0
perpendicular,0
perpetual,0
perplexed,1
perplexing,0
perry,6
persecuted,0
persecution,0
persephone,1
perseus,7
persia,0
persian,1
persians,1
persist,0
persisted,4
persistence,0
persistent,0
person,616
person's,21
personal,8
personalities,0
personality,5
personally,4
personnel,0
persons,9
perspective,0
perspiration,1
perspiring,0
persuade,5
persuaded,2
persuading,0
persuasion,0
persuasive,1
pertaining,0
pertinent,0
peru,4
peruvian,0
pervasive,0
pest,12
pesticide,0
pesticides,0
pests,3
pet,445
petals,5
pete,369
pete's,41
peter,423
peter's,19
peterkin,0
peters,9
peterson,4
petey,12
petition,4
petrified,0
petroleum,0
pets,154
petted,17
petty,0
phantom,14
pharaoh,0
pharaohs,0
pharmacy,0
phase,0
phases,0
pheasant,1
pheasants,0
phenomena,0
phenomenon,0
phil,70
philadelphia,8
philip,24
philip's,0
philippine,1
philippines,0
phillip,9
phillips,7
philosopher,1
philosophers,0
philosophical,0
philosophies,0
philosophy,0
phineas,4
phoebe,11
phoenician,0
phoenicians,0
phoenix,3
phone,249
phoned,5
phonograph,2
phony,0
phosphate,0
phosphates,0
phosphorus,0
photo,14
photograph,38
photographed,1
photographer,4
photographers,1
photographic,0
photographs,8
photography,1
photons,0
photos,7
photosynthesis,0
phrase,6
phrases,3
phronsie,1
phyllis,15
physical,23
physically,0
physician,2
physician's,0
physicians,0
physicist,0
physicists,0
physics,0
physiological,0
physiology,0
piaget,0
piano,84
picasso,1
pick,459
picked,661
pickerell,16
pickers,0
picket,0
pickett,3
picking,83
pickle,5
pickles,17
picks,52
pickup,14
picnic,74
picnics,11
pictorial,0
picture,1106
pictured,7
pictures,604
picturesque,0
pidge,0
pie,73
piece,443
pieced,0
pieces,292
piedmont,0
pier,10
pierce,18
pierced,1
piercing,3
pierre,28
piers,0
pies,11
pig,453
pigeon,15
pigeons,33
piggle-wiggle,1
piggy,1
piglet,22
pigment,0
pigments,0
pigs,143
pike,9
pilar,12
pile,257
piled,54
piles,25
pilgrim,6
pilgrimage,0
pilgrims,8
piling,6
pill,32
pillar,0
pillars,1
pillow,67
pillows,13
pills,23
pilot,54
pilots,8
pimples,0
pin,47
pinch,14
pinched,6
pine,151
pineapple,0
pines,12
ping,16
ping-pong,3
pink,103
pinned,19
pinpoint,1
pins,28
pint,1
pints,0
pioneer,5
pioneered,0
pioneering,0
pioneers,10
pious,1
pip,22
pipe,100
piped,4
pipeline,1
pipelines,0
piper,5
pipes,35
piping,1
pippi,19
piracy,0
pirate,41
pirates,23
pistil,0
pistol,11
pistols,2
piston,1
pit,55
pitch,51
pitched,11
pitcher,39
pitchers,4
pitching,10
pitiful,1
pits,16
pitted,0
pittsburgh,4
pituitary,0
pity,16
pivot,0
pizarro,0
pizza,40
place,2146
placed,103
placement,0
placenta,0
places,626
placid,0
placing,4
plague,1
plagued,0
plagues,0
plaid,2
plain,98
plainly,4
plains,45
plan,260
plane,239
plane's,3
planes,44
planet,58
planet's,0
planetary,0
planets,27
plank,7
planking,0
planks,4
plankton,0
planned,86
planner,0
planners,0
planning,51
plans,80
plant,448
plant's,0
plantation,5
plantations,0
planted,84
planter,2
planters,0
planting,16
plants,543
plaque,1
plasma,0
plaster,8
plastered,1
plastic,48
plastics,0
plate,91
plateau,0
plateaus,0
plates,43
platform,29
platforms,0
platinum,0
plato,0
platter,1
plausible,0
play,1961
played,420
player,79
players,80
playful,2
playground,112
playgrounds,3
playhouse,5
playing,496
playmate,4
playmates,1
plays,88
playwright,0
plaza,9
plea,0
plead,0
pleaded,21
pleading,5
pleasant,65
pleasantly,2
please,652
pleased,142
pleases,1
pleasing,1
pleasurable,0
pleasure,32
pleasures,0
pledge,4
pledged,0
plentiful,1
plenty,162
pliable,1
pliers,3
plight,0
plodded,7
plodding,0
plop,20
plot,16
plots,2
plotted,0
plotting,2
plow,31
plowed,7
plowing,7
plows,3
pluck,2
plucked,6
plug,16
plugged,12
plugs,6
plum,22
plumber,0
plumbers,0
plumbing,0
plumes,0
plump,17
plums,37
plunder,0
plunge,0
plunged,7
plunging,1
plural,10
plus,8
pluto,1
plymouth,2
plywood,0
pneumonia,4
po,1
pocahontas,12
pocket,221
pocketbook,14
pockets,53
pod,10
pods,2
poe,1
poem,45
poems,23
poet,11
poetic,0
poetry,17
poets,2
point,213
pointed,341
pointer,2
pointing,77
pointless,0
points,66
poised,1
poison,37
poisoned,10
poisoning,1
poisonous,10
poisons,1
poke,9
poked,42
poker,2
poking,9
poland,1
polar,13
pole,164
poles,66
police,337
policeman,118
policemen,16
policies,0
policy,1
polio,0
polish,20
polished,13
polishing,2
polite,28
politely,17
political,3
politically,0
politician,0
politicians,0
politics,3
polk,0
poll,1
polled,0
pollen,9
pollination,0
polls,0
pollutants,0
pollute,5
polluted,12
polluting,6
pollution,23
polly,136
pollyanna,4
polo,1
polymer,0
polymers,0
polynesia,0
pompeii,2
pompey,2
ponce,2
pond,352
pondered,2
pondering,0
ponds,16
ponies,26
pontiac,0
pony,217
poodle,9
pooh,30
pool,187
pools,10
poor,392
poorer,3
poorest,1
poorly,8
pop,101
popcorn,44
pope,4
poplar,1
popped,47
popping,13
pops,12
populace,0
popular,19
popularity,1
popularly,0
populated,0
population,12
populations,1
populous,0
porcelain,0
porch,191
porches,1
porcupine,20
pore,0
pores,1
pork,9
porous,0
porpoise,4
porpoises,7
porridge,9
port,14
portable,0
porter,14
portion,2
portions,0
portland,1
portrait,3
portraits,0
portrayed,0
ports,0
portugal,2
portuguese,0
pose,0
posed,1
poseidon,1
poses,0
position,44
positioned,0
positioning,0
positions,8
positive,3
positively,3
possess,0
possessed,1
possesses,0
possessing,0
possession,2
possessions,1
possessive,2
possibilities,4
possibility,4
possible,94
possibly,18
possum,10
post,83
postage,0
postal,0
postcard,3
postcards,0
posted,4
poster,23
posterior,0
posters,8
posting,0
postman,2
postpone,0
postponed,0
posts,15
posture,1
postwar,0
pot,251
potassium,0
potato,33
potatoes,94
potent,0
potential,2
potentially,0
potentials,0
potomac,0
pots,70
potter,9
potters,0
pottery,7
pouch,47
poultry,7
pounce,3
pound,47
pounded,31
pounding,39
pounds,71
pour,25
poured,77
pouring,22
pours,4
poverty,2
powder,39
powdered,2
powders,1
powdery,0
power,119
powered,0
powerful,53
powerless,0
powers,13
powhatan,2
pox,6
practical,3
practically,22
practice,121
practiced,29
practices,3
practicing,18
practitioner,0
practitioners,0
prairie,40
prairies,2
praise,5
praised,4
praiseworthy,2
praising,0
pray,22
prayed,20
prayer,11
prayers,9
praying,12
preach,1
preached,0
preacher,11
preaching,0
precarious,0
precaution,0
precautions,0
precede,0
preceded,0
precedent,0
precedents,0
precedes,0
preceding,0
precinct,0
precious,18
precipitate,0
precipitated,0
precipitation,3
precise,0
precisely,0
precision,0
predator,0
predators,0
predecessor,0
predecessors,0
predetermined,0
predicament,0
predicate,14
predict,2
predictable,0
predicted,0
predicting,0
prediction,0
predictions,0
predicts,0
predominant,0
predominantly,0
preface,0
prefer,6
preferable,0
preferably,0
preference,0
preferences,0
preferred,2
preferring,0
prefers,1
prefix,3
prefixes,0
pregnancy,0
pregnant,5
prehistoric,1
prejudice,1
prejudiced,0
prejudices,0
preliminary,0
premature,0
premier,0
premise,0
premises,0
premium,0
premiums,0
preoccupation,0
preoccupied,0
preparation,0
preparations,2
preparatory,0
prepare,15
prepared,23
prepares,0
preparing,7
preposition,0
prepositional,0
presbyterian,0
preschool,0
prescribe,0
prescribed,0
prescription,0
presence,7
present,144
present-day,0
presentation,0
presentations,0
presented,5
presenting,1
presently,13
presents,50
preservation,0
preserve,0
preserved,0
preserves,0
preserving,0
presided,0
presidency,0
president,92
president's,2
presidential,0
presidents,2
presiding,0
press,29
pressed,62
presses,5
pressing,10
pressure,39
pressures,0
prestige,0
prestigious,0
presumably,0
presume,0
presumed,0
pretend,135
pretended,40
pretending,28
prettiest,6
pretty,555
prevail,0
prevailed,0
prevailing,0
prevalent,0
prevent,8
prevented,0
preventing,0
prevention,0
preventive,0
prevents,0
preview,0
previous,1
previously,0
prewriting,2
prey,1
price,57
priced,0
priceless,0
prices,7
pricing,0
pricked,3
prickly,2
pride,16
pried,2
priest,26
priestley,0
priests,4
primaries,0
primarily,0
primary,1
primate,0
primates,0
prime,12
primitive,1
prince,235
princes,3
princess,116
princesses,3
princeton,2
principal,20
principal's,0
principally,0
principals,0
principle,0
principles,0
print,31
printed,43
printer,3
printers,0
printing,16
prints,12
prior,0
priorities,0
priority,0
priscilla,1
prism,0
prison,33
prisoner,16
prisoners,9
prisons,0
privacy,2
private,38
privately,1
privilege,1
privileged,0
privileges,0
prize,96
prized,1
prizes,21
pro,3
probability,0
probable,0
probably,321
probation,0
probe,0
probed,0
probes,0
probing,0
problem,244
problem-solving,0
problems,113
procedure,0
procedures,0
proceed,1
proceeded,2
proceeding,0
proceedings,0
proceeds,0
process,4
processed,0
processes,0
processing,0
procession,2
processor,0
proclaim,0
proclaimed,1
proclamation,0
proctor,2
prodded,0
prodigious,0
produce,15
produced,10
producer,7
producers,1
produces,4
producing,1
product,5
production,1
productions,0
productive,0
productivity,0
products,17
professed,0
profession,2
professional,3
professionals,0
professions,0
professor,63
professor's,1
professors,0
proficiency,0
proficient,0
profile,0
profit,3
profitable,0
profitably,0
profits,0
profound,0
profoundly,0
profusion,0
program,34
programmed,0
programmer,0
programming,0
programs,6
progress,8
progressed,0
progresses,0
progressing,0
progression,0
progressive,0
progressively,0
prohibit,0
prohibited,0
prohibiting,0
prohibition,0
project,18
projected,0
projecting,0
projection,0
projections,0
projector,1
projects,3
prolonged,0
prometheus,1
prominence,0
prominent,0
promise,137
promised,118
promises,8
promising,4
promote,0
promoted,0
promotes,0
promoting,0
promotion,0
prompt,1
prompted,0
promptly,6
prone,0
pronoun,7
pronounce,1
pronounced,6
pronouns,7
pronunciation,0
proof,8
proofs,0
prop,1
propaganda,0
propelled,0
propeller,2
propellers,4
proper,32
properly,16
properties,1
property,25
prophecy,0
prophet,0
prophets,0
proponents,0
proportion,0
proportional,0
proportionate,0
proportions,0
proposal,0
proposals,0
propose,0
proposed,1
proposing,0
proposition,0
propositions,0
propped,8
proprietor,0
props,1
propulsion,0
prose,0
prosecuted,0
prosecution,0
prosecutor,0
prospect,1
prospective,0
prospectors,0
prospects,0
prosper,0
prospered,0
prosperity,0
prosperous,1
protect,80
protected,15
protecting,3
protection,12
protective,1
protector,0
protects,17
protein,0
proteins,1
protest,4
protestant,0
protestants,0
protested,19
protesting,0
protests,0
proton,0
protons,0
protoplasm,0
protozoa,0
protruding,0
proud,172
proudly,48
prove,44
proved,16
proven,0
proverbs,0
proves,6
provide,12
provided,6
providence,0
provides,3
providing,1
province,0
provinces,0
provincial,0
proving,2
provision,0
provisional,0
provisions,0
provoke,0
provoked,0
provoking,0
prowling,1
proximity,0
prudence,1
prudent,0
prussia,0
pry,0
psyche,0
psychiatric,0
psychiatrist,0
psychic,0
psychological,0
psychologically,0
psychologist,0
psychologists,0
psychology,0
ptolemy,0
puberty,0
public,25
public's,0
publication,0
publications,0
publicity,1
publicized,0
publicly,0
publish,0
published,5
publisher,0
publishers,0
publishes,0
publishing,1
puck,2
pudding,16
puddle,30
puddles,16
pueblo,7
pueblos,0
puerto,43
puff,56
puffed,37
puffing,16
puffs,14
puffy,3
pug,57
pulitzer,0
pull,333
pulled,865
pulley,2
pulleys,1
pulling,151
pulls,49
pulp,2
pulpit,0
pulse,7
pulses,0
pump,37
pumped,8
pumping,6
pumpkin,23
pumpkins,1
pumps,13
punch,38
punched,8
punches,4
punching,1
punctuation,3
punctured,0
pungent,0
punish,12
punished,15
punishing,0
punishment,13
punishments,0
puny,1
pup,45
pupa,4
pupil,15
pupils,24
puppet,34
puppets,19
puppies,58
puppy,200
pups,9
purchase,1
purchased,0
purchaser,0
purchases,0
purchasing,0
pure,26
purely,0
purified,1
purify,0
puritan,0
puritans,0
purity,0
purple,65
purpose,27
purposeful,0
purposely,0
purposes,1
purr,10
purse,31
pursue,1
pursued,0
pursuing,0
pursuit,1
pursuits,0
push,233
pushed,420
pushes,35
pushing,109
puss,9
put,4176
puts,115
putting,180
putty,0
puzzle,15
puzzled,61
puzzles,2
puzzling,1
pygmies,14
pyramid,2
pyramids,0
q,0
quack,9
quadrangle,0
quail,2
quaint,0
quake,1
quaker,0
quakers,0
qualifications,0
qualified,0
qualify,0
qualitative,0
qualities,0
quality,2
quantitative,0
quantities,1
quantity,0
quarrel,8
quarreled,1
quarreling,2
quarrels,0
quarrelsome,0
quarries,0
quarry,0
quart,6
quarter,46
quarterback,4
quarterly,0
quarters,20
quarts,0
quartz,1
quebec,0
queen,175
queen's,11
queenie,8
queens,7
queer,19
quench,3
quentin,10
quest,0
question,243
questionable,0
questioned,14
questioning,3
questionnaire,0
questionnaires,0
questions,312
quick,220
quickened,1
quicker,10
quickest,2
quickly,591
quicksand,0
quicksilver,0
quiet,542
quieted,9
quieter,7
quietly,211
quill,1
quills,25
quilt,39
quilts,8
quimby,13
quincy,0
quit,86
quite,359
quitting,2
quiver,2
quivered,2
quivering,3
quixote,0
quiz,1
quo,0
quota,0
quotation,2
quotations,0
quote,0
quoted,0
r,18
rabbi,0
rabbit,674
rabbit's,23
rabbits,78
rabies,0
raccoon,102
raccoons,8
race,349
raced,114
racer,7
racers,1
races,32
rachel,36
racial,0
racing,57
racism,0
rack,22
racket,17
racks,2
radar,2
radial,0
radiance,0
radiant,2
radiate,0
radiated,0
radiating,0
radiation,0
radiator,2
radical,0
radically,0
radicals,0
radio,163
radioactive,0
radioactivity,0
radios,8
radish,1
radishes,4
radium,0
radius,0
raft,54
rafters,1
rafts,1
rag,17
rage,9
raged,3
ragged,9
raging,4
rags,166
raid,1
raided,0
raiders,2
raiding,5
raids,0
rail,23
railing,16
railings,0
railroad,60
railroads,2
rails,6
railway,3
railways,0
rain,773
rainbow,68
raincoat,22
raindrop,4
raindrops,15
rained,56
rainfall,10
raining,77
rains,51
rainsford,8
rainstorm,1
rainwater,5
rainy,41
raise,89
raised,206
raises,8
raising,21
raisins,10
rake,35
raked,21
raking,7
raleigh,0
rally,7
ralph,46
ralph's,2
ralphie,15
ram,4
raman,5
rambling,0
rammed,3
ramon,23
ramona,71
ramona's,5
ramp,7
rampant,0
ramps,0
ran,2468
ranch,85
rancher,11
ranchers,2
ranches,2
rand,4
randall,2
randolph,75
random,0
randomly,0
randy,35
rang,192
range,19
ranged,0
ranger,33
rangers,2
ranges,1
ranging,0
rank,1
ranked,0
ranking,0
ranks,0
ransom,3
rape,0
rapid,1
rapidity,0
rapidly,22
rapids,7
rapped,9
rare,19
rarely,3
rascal,2
rash,12
raspberry,4
rat,107
rate,21
rated,0
rates,1
rather,145
ratification,0
ratified,0
rating,0
ratings,0
ratio,0
rational,0
rations,0
ratios,0
rats,42
rattle,16
rattled,15
rattles,3
rattlesnake,20
rattlesnakes,3
rattling,10
raven,8
ravens,2
ravine,7
raw,27
rawhide,1
ray,123
raymond,10
rayon,0
rays,25
razor,3
reach,235
reached,530
reaches,24
reaching,23
react,3
reacted,0
reacting,0
reaction,7
reactions,0
reactive,0
reactor,0
reactors,0
reacts,0
read,1543
reader,12
reader's,2
readers,8
readers',0
readily,0
readiness,0
reading,322
readings,1
reads,111
ready,856
ready-made,0
reagan,0
reagan's,0
real,698
real-life,0
realism,0
realistic,0
realistically,0
realities,0
reality,2
realization,0
realize,32
realized,80
realizes,0
realizing,4
really,1384
realm,0
reap,0
reappear,0
reappeared,1
rear,30
reared,8
rearing,0
rearrange,0
rearranged,0
reason,187
reasonable,9
reasonably,0
reasoned,0
reasoning,0
reasons,48
reassurance,0
